District_Name,Season,Crop,N kg/ha,P  kg/ha,K  kg/ha,ph,Humidity_Min,Humidity_Max,Humidity_around,Rainfall,Temp_around,Area,Production
ADILABAD,Whole Year ,Turmeric,14.28755791,15.37022407,14.78640734,6.415230386,14.8,76.7,45.75,561,22.23275726,6791,30953
ADILABAD,Whole Year ,Turmeric,14.00679676,14.66514846,15.22824674,6.141032792,63.2,99.9,81.55,479.2,28.71872687,5096,19217
ADILABAD,Whole Year ,Turmeric,14.79571943,15.26563622,14.86317646,6.597467689,87.4,98.3,92.85,677,26.31152325,5701,20809
ADILABAD,Whole Year ,Turmeric,14.49536719,15.18541355,14.07119744,6.252778544,58.1,90.4,74.25,577.4,33.74147673,6245,43259
ADILABAD,Whole Year ,Turmeric,14.3123486,14.62806694,14.19153513,6.002038922,22.5,72,47.25,578.6,24.65778898,7584,34014
ADILABAD,Kharif     ,Turmeric,15.01097732,14.55290175,14.1136844,6.065970649,23,61.7,42.35,1093.3,25.34337311,6083,40884
ADILABAD,Kharif     ,Turmeric,14.54250989,15.48457987,14.90285994,6.380708774,61,87.7,74.35,988,29.13767215,7089,45745
KARIMNAGAR,Whole Year ,Turmeric,14.75030536,14.50798519,15.36183152,6.324833515,67.1,90.5,78.8,1074.2,31.16870772,14963,81144
KARIMNAGAR,Whole Year ,Turmeric,15.06134594,15.25967778,14.05678449,6.000296575,82.1,97.3,89.7,702,30.3497962,13979,59439
KARIMNAGAR,Whole Year ,Turmeric,14.65680048,15.13428404,14.20277721,6.323472263,20.4,68.3,44.35,885,31.18718655,12350,73371
KARIMNAGAR,Whole Year ,Turmeric,14.96590538,15.05861804,15.38367956,6.488800429,4.4,39,21.7,893.6,32.37694665,14422,108670
KARIMNAGAR,Whole Year ,Turmeric,14.21297213,15.47136922,15.10358116,6.40597822,20.4,62.6,41.5,935.4,22.9887092,15368,104963
KARIMNAGAR,Whole Year ,Turmeric,15.01899578,15.23471457,14.67797995,6.542687639,60.5,99.9,80.2,738.8,21.89548558,20020,181101
KARIMNAGAR,Whole Year ,Turmeric,14.11190237,15.18302831,15.09380306,6.307296368,68.1,92.3,80.2,860.4,32.05944876,15765,126388
KARIMNAGAR,Whole Year ,Turmeric,14.14844664,15.49365129,14.69809724,6.314611119,69.3,97.4,83.35,664.2,30.83418757,19163,133010
KARIMNAGAR,Whole Year ,Turmeric,15.04891115,14.81130083,14.91426091,6.577442501,59.3,99.9,79.6,522.4,21.06389827,12813,72932
KARIMNAGAR,Whole Year ,Turmeric,14.83977975,14.74466638,15.2471638,6.091872518,11.5,50,30.75,1280,30.47389767,17873,124021
KARIMNAGAR,Whole Year ,Turmeric,14.51091162,15.34054324,14.56400838,6.424734823,16,60.7,38.35,664.4,29.22891054,17883,106207
KARIMNAGAR,Kharif     ,Turmeric,14.47061204,14.84232678,14.97872241,6.456570656,16.2,41.1,28.65,989.2,24.20897637,14487,91312
KARIMNAGAR,Kharif     ,Turmeric,14.68828483,14.50440236,14.20208675,6.596420609,13.1,48.1,30.6,546.4,30.17355718,10363,64986
KHAMMAM,Whole Year ,Turmeric,14.44630388,14.97452807,14.27581982,6.07256945,57.2,97,77.1,1012,29.45435719,771,3877
KHAMMAM,Whole Year ,Turmeric,15.09886387,15.15724202,14.40954604,6.558028319,45,97.2,71.1,468.2,32.05471361,357,1403
KHAMMAM,Whole Year ,Turmeric,14.71134833,14.95657552,14.83173133,6.246204911,39.5,97.2,68.35,429.2,31.72897029,144,731
KHAMMAM,Whole Year ,Turmeric,15.05663462,15.18020881,15.26892365,6.130627405,40.8,81.5,61.15,496,32.55881126,182,956
KHAMMAM,Whole Year ,Turmeric,14.37533565,15.36032193,14.59230271,6.24814388,58.5,98.6,78.55,502.2,20.4709041,257,1636
KHAMMAM,Whole Year ,Turmeric,14.36439685,14.57400535,14.82958373,6.415533859,84.3,97.6,90.95,577.9,28.8664306,265,2019
KHAMMAM,Whole Year ,Turmeric,14.47977846,15.10148185,15.04861229,6.144817341,77.5,92,84.75,403.2,30.71598183,274,1683
KHAMMAM,Whole Year ,Turmeric,14.19856397,15.43269117,14.21757415,6.081754483,27.3,100,63.65,724,24.43679728,196,1223
KHAMMAM,Whole Year ,Turmeric,14.58985412,15.1723663,15.49516461,6.573146127,49,100,74.5,451.4,20.01495643,130,724
KHAMMAM,Whole Year ,Turmeric,14.5835323,15.03279265,14.51084929,6.307353961,30.2,83.3,56.75,915.2,25.3183847,395,2657
KHAMMAM,Whole Year ,Turmeric,14.55721415,15.39915204,14.26786617,6.556426565,24,85,54.5,1152.2,34.86695907,768,4209
KHAMMAM,Kharif     ,Turmeric,15.04768871,15.02774649,14.27106695,6.353293305,20.9,70.6,45.75,1306.6,28.08375706,252,1280
KHAMMAM,Kharif     ,Turmeric,14.95130184,15.29189627,14.46551177,6.306820469,39.4,63.1,51.25,1069.8,32.60123358,172,856
MAHBUBNAGAR,Whole Year ,Turmeric,14.97622698,14.76947808,15.44654583,6.323403828,59.7,89.6,74.65,573.8,22.60488104,141,709
MAHBUBNAGAR,Whole Year ,Turmeric,14.31071642,14.50176192,14.95367578,6.513378744,50.3,95.2,72.75,978.8,25.80964203,106,417
MAHBUBNAGAR,Whole Year ,Turmeric,15.03729325,14.54376959,15.13418023,6.016330842,27,68.7,47.85,593,25.48444718,68,345
MAHBUBNAGAR,Whole Year ,Turmeric,14.48057771,15.03399519,14.48240891,6.307585225,68.6,92.4,80.5,1628.6,30.86821874,121,635
MAHBUBNAGAR,Whole Year ,Turmeric,15.01099104,15.16672133,14.77162605,6.327677289,56.8,84.2,70.5,757.4,20.61175148,57,363
MAHBUBNAGAR,Whole Year ,Turmeric,14.4450684,14.81856243,15.35698252,6.555374321,22.1,75.4,48.75,917.4,27.56949963,31,236
MAHBUBNAGAR,Whole Year ,Turmeric,14.99805804,15.00833668,15.29691165,6.268128135,29.9,72,50.95,967.2,31.60011616,84,516
MAHBUBNAGAR,Whole Year ,Turmeric,14.35160651,14.70093937,15.28238594,6.121215567,19.7,53.4,36.55,1293.4,21.67884223,121,755
MAHBUBNAGAR,Whole Year ,Turmeric,14.07671521,14.886174,14.54396981,6.355396454,24.6,59.5,42.05,749,22.21396235,27,150
MAHBUBNAGAR,Whole Year ,Turmeric,14.19743687,14.50140946,14.67368579,6.235962415,59.6,85.9,72.75,462.1,31.86248487,36,242
MAHBUBNAGAR,Whole Year ,Turmeric,14.88831652,14.64716909,14.15211743,6.294636388,45,75.1,60.05,846.8,34.23124686,44,241
MAHBUBNAGAR,Kharif     ,Turmeric,14.78669342,14.91726627,14.51007659,6.541716083,71.8,90.5,81.15,833.6,31.34917828,25,127
MAHBUBNAGAR,Kharif     ,Turmeric,14.85592185,15.0533024,14.22946258,6.364878756,36.6,82.6,59.6,532.8,27.51757669,36,179
MEDAK,Whole Year ,Turmeric,14.23058236,15.047232,15.42263155,6.460995705,50.1,96.5,73.3,194,32.78245444,2382,11979
MEDAK,Whole Year ,Turmeric,14.44138277,15.04961947,15.0956286,6.262214749,47.1,85.9,66.5,638.2,21.94810839,1966,7729
MEDAK,Whole Year ,Turmeric,15.07806958,15.0989818,14.73213777,6.141743889,40.3,95.6,67.95,557.4,22.63390739,1377,6991
MEDAK,Whole Year ,Turmeric,14.74316109,15.15721337,15.22043044,6.530494352,13.1,69.3,41.2,478.6,27.45022363,1176,6176
MEDAK,Whole Year ,Turmeric,15.01048713,15.32301917,15.48693724,6.47373154,23.4,62,42.7,266.6,31.33666691,1382,8799
MEDAK,Whole Year ,Turmeric,14.08370301,15.48288212,14.56693559,6.531321321,23,77.4,50.2,715,22.04574037,1532,11672
MEDAK,Whole Year ,Turmeric,14.19427434,14.74449735,14.12972942,6.527981645,81.1,95,88.05,1095.8,31.25822017,1774,7387
MEDAK,Whole Year ,Turmeric,14.4312569,15.1750422,14.01082752,6.156353555,47.2,76.3,61.75,1111.8,21.31495603,1872,5594
MEDAK,Whole Year ,Turmeric,14.91668283,14.64205847,14.10622802,6.033602196,26.9,78.7,52.8,461,20.5478436,1384,4198
MEDAK,Whole Year ,Turmeric,14.08956471,14.63205741,14.8517449,6.297859867,20.5,68,44.25,805.4,20.22855609,1216,3416
MEDAK,Whole Year ,Turmeric,14.5216976,15.21676299,14.34734761,6.298480547,26.5,83.1,54.8,841.2,25.129405,2091,6566
MEDAK,Kharif     ,Turmeric,14.68272426,14.60307614,14.54086304,6.031149747,23.2,52.2,37.7,413.8,29.73849501,1385,3974
MEDAK,Kharif     ,Turmeric,14.64025311,14.91979785,14.98163085,6.313261949,43,71.9,57.45,1353.6,34.07797921,1566,3715
NALGONDA,Whole Year ,Turmeric,14.88647915,15.40547022,15.23998514,6.073494735,46.9,99.9,73.4,921.4,30.27936996,47,236
NALGONDA,Whole Year ,Turmeric,14.97029647,14.5547644,14.31913661,6.458858741,39.9,80.6,60.25,492,28.10508112,86,338
NALGONDA,Whole Year ,Turmeric,14.13231228,15.08864183,14.39259093,6.243648323,47.6,90.9,69.25,915.8,29.47231587,36,183
NALGONDA,Whole Year ,Turmeric,15.05038301,15.2155906,14.16874784,6.442594931,47.2,70.4,58.8,798.6,30.14558416,7,53
NALGONDA,Whole Year ,Turmeric,14.94649721,14.88803399,14.19690464,6.202190665,62.4,83.7,73.05,1183.4,23.36489657,5,31
NALGONDA,Whole Year ,Turmeric,14.5109387,14.88955055,14.82368702,6.56022731,9,58.1,33.55,404.4,31.97446541,2,13
NALGONDA,Whole Year ,Turmeric,14.2859958,14.64480564,14.45863516,6.595785639,28.1,78.9,53.5,564.8,33.73978491,213,1168
NALGONDA,Kharif     ,Turmeric,14.95390236,14.61298315,14.88977488,6.406510945,24.2,53.2,38.7,1049.2,29.45705371,10,51
NALGONDA,Kharif     ,Turmeric,14.892289,14.92629591,14.91796221,6.484576618,40.2,72.6,56.4,229.8,20.77801939,1,5
NIZAMABAD,Whole Year ,Turmeric,14.43450375,15.15784451,14.90309974,6.114278035,26.4,88.8,57.6,373.8,34.36294885,11308,77652
NIZAMABAD,Whole Year ,Turmeric,14.90029127,15.28051926,14.60726104,6.548851934,22,74.2,48.1,508.6,25.81644002,10317,50909
NIZAMABAD,Whole Year ,Turmeric,15.06382885,15.31114555,15.07926119,6.323590356,10.7,74.2,42.45,479.2,25.04655523,9954,54787
NIZAMABAD,Whole Year ,Turmeric,14.36895972,15.48349975,14.01165887,6.295527187,37.5,74.9,56.2,424.4,28.30293032,9568,28321
NIZAMABAD,Whole Year ,Turmeric,14.83201511,15.10362532,14.22765613,6.527095778,54.7,84,69.35,715,22.45994977,8760,78866
NIZAMABAD,Whole Year ,Turmeric,14.2141073,14.84381153,14.00090482,6.427045736,62.5,91.3,76.9,1093.3,27.79766352,11079,100331
NIZAMABAD,Whole Year ,Turmeric,15.02385098,15.337239,14.70961203,6.256382304,28.1,87.7,57.9,909,22.91386158,11044,73155
NIZAMABAD,Whole Year ,Turmeric,14.1916906,15.17688522,14.61498224,6.289730251,20.6,68.8,44.7,394.6,27.93525559,9409,88840
NIZAMABAD,Whole Year ,Turmeric,14.08135355,15.34390093,14.49584441,6.333215972,16.1,65.4,40.75,990.8,28.98889713,9778,90231
NIZAMABAD,Whole Year ,Turmeric,14.17845243,15.10359187,14.35885313,6.482091357,25.7,55.5,40.6,1072.8,32.62875139,11015,96381
NIZAMABAD,Whole Year ,Turmeric,14.65195427,15.07726709,15.27256609,6.35455654,88.4,99.3,93.85,642,24.0093808,11943,97933
NIZAMABAD,Kharif     ,Turmeric,14.44470687,15.24606482,14.84711396,6.199011989,77.7,99,88.35,1273,21.87967364,13250,55359
NIZAMABAD,Kharif     ,Turmeric,14.35469602,15.05288528,14.57341706,6.027737203,64.5,95.3,79.9,1287.2,25.75848898,12458,47004
RANGAREDDI,Whole Year ,Turmeric,14.61545559,14.77948013,14.32463917,6.3378941,12.2,59.5,35.85,492,30.94155598,6843,34413
RANGAREDDI,Whole Year ,Turmeric,14.92101945,15.19004195,15.03249364,6.083489445,65.7,91.4,78.55,982.6,34.19152774,5449,21420
RANGAREDDI,Whole Year ,Turmeric,14.59346114,14.6027121,14.16932598,6.200259498,74.6,95.5,85.05,544.4,33.91546874,5132,26055
RANGAREDDI,Whole Year ,Turmeric,14.03870604,14.69761532,15.36806845,6.266774936,26.3,94.5,60.4,749,31.64602169,5221,27421
RANGAREDDI,Whole Year ,Turmeric,14.87752584,15.25704153,15.39566839,6.047781254,32.3,86.2,59.25,398.2,34.77044493,4710,29989
RANGAREDDI,Whole Year ,Turmeric,14.00120251,14.86483882,15.32613634,6.305093143,11.3,83.5,47.4,1216.8,26.92106869,5056,38522
RANGAREDDI,Whole Year ,Turmeric,14.13444052,15.29078908,15.07409975,6.552149786,16.3,54.4,35.35,438.6,22.09186368,4826,15757
RANGAREDDI,Whole Year ,Turmeric,14.85089627,14.69950487,14.92451906,6.103738274,74.2,99.9,87.05,841.6,21.89387488,3744,13928
RANGAREDDI,Whole Year ,Turmeric,14.0755108,15.14890256,14.24902358,6.561312384,92.4,99.9,96.15,452.2,31.4786244,3517,9911
RANGAREDDI,Whole Year ,Turmeric,14.53256987,15.07818023,14.98256814,6.088375449,59.8,99.9,79.85,494.6,27.60636995,4045,13988
RANGAREDDI,Whole Year ,Turmeric,14.82975679,14.56073525,15.42766298,6.427114435,34.7,95.5,65.1,722.2,24.84412717,4636,16439
RANGAREDDI,Kharif     ,Turmeric,14.26645989,15.04221315,14.40996082,6.215655084,14.6,45.4,30,586.8,31.6503967,3740,12028
RANGAREDDI,Kharif     ,Turmeric,14.09647989,15.44810674,14.11711037,6.047497612,19.8,58.8,39.3,354.4,21.85964219,3303,11336
WARANGAL,Whole Year ,Turmeric,14.00162993,15.38331542,15.01401476,6.346806788,80.4,100,90.2,165,27.01080597,14633,55810
WARANGAL,Whole Year ,Turmeric,14.40369798,14.89368505,15.28729963,6.440179853,60.3,100,80.15,823.4,24.12120829,9801,30609
WARANGAL,Whole Year ,Turmeric,14.20983666,14.77798105,15.45925977,6.424281262,23.9,67.7,45.8,919.8,25.56579925,8348,32666
WARANGAL,Whole Year ,Turmeric,15.07535246,15.15590581,14.44186055,6.319313493,31.9,93.4,62.65,1184.2,30.9492356,9399,47127
WARANGAL,Whole Year ,Turmeric,14.85614432,14.63513843,15.25679644,6.039106606,24,60,42,906.2,28.01219927,10402,48088
WARANGAL,Whole Year ,Turmeric,14.17762669,15.37260463,14.06896818,6.115609277,30.9,53.1,42,901.6,22.66255477,11097,56217
WARANGAL,Whole Year ,Turmeric,14.1010527,15.26343141,14.05313214,6.494464711,47.9,67.5,57.7,808,28.63901655,9220,49806
WARANGAL,Whole Year ,Turmeric,14.61234202,14.67977775,14.1326892,6.454285061,35.1,95.1,65.1,468.8,20.5207061,9456,43422
WARANGAL,Whole Year ,Turmeric,14.47473279,14.75551441,14.38706926,6.321859295,34.7,88.1,61.4,599.6,26.49840411,12723,57801
WARANGAL,Whole Year ,Turmeric,14.8158008,15.09730461,14.15055133,6.225189098,17.7,74.7,46.2,864.8,33.74430622,9724,56098
WARANGAL,Whole Year ,Turmeric,14.69196619,14.70370901,14.12517686,6.312891969,23.2,77.2,50.2,398.2,25.79903787,9965,35356
WARANGAL,Kharif     ,Turmeric,14.1672238,14.8475029,14.20850428,6.029587169,47.2,85.9,66.55,506.4,24.30104005,10406,47046
WARANGAL,Kharif     ,Turmeric,14.24308262,14.78568733,15.23828031,6.522194003,33.6,72.3,52.95,1193.6,30.87105892,8482,42410
ADILABAD,Kharif     ,Urad,12.12271727,25.50096609,12.41672404,7.166278571,23.5,46,34.75,636.6,32.35259855,19500,6600
ADILABAD,Rabi       ,Urad,12.74990556,25.04740802,12.46054817,7.04610498,32.1,45.3,38.7,1168.8,33.23187231,600,100
ADILABAD,Kharif     ,Urad,12.7101514,25.7805667,12.09506086,6.929328986,31.6,63,47.3,1104,33.24357666,16900,6100
ADILABAD,Rabi       ,Urad,12.25786195,25.05164328,12.48408877,7.14376921,34,49.5,41.75,546.4,33.61458569,700,300
ADILABAD,Kharif     ,Urad,12.27719142,25.25202826,12.10649321,7.471821241,20.3,44.1,32.2,506.4,28.22041734,18323,9546
ADILABAD,Rabi       ,Urad,12.80024112,25.5719512,12.37382546,7.291789754,23.2,48.6,35.9,949.2,25.07785363,697,233
ADILABAD,Kharif     ,Urad,12.7397072,25.00525905,12.53282002,7.578841843,29.5,56.7,43.1,833.6,33.11994935,19031,10886
ADILABAD,Rabi       ,Urad,12.78016112,25.26619916,12.23374671,7.321325013,22.2,40.4,31.3,452.6,29.43625028,1006,532
ADILABAD,Kharif     ,Urad,12.69652856,25.89535376,12.36278047,7.204489651,21,54.7,37.85,789.4,28.49186621,19201,10657
ADILABAD,Rabi       ,Urad,12.94823058,25.32463849,12.36202059,7.259085725,45.6,89.6,67.6,1022.2,31.27293356,838,142
ADILABAD,Kharif     ,Urad,12.73597417,25.4293212,12.46811656,6.696124768,66.2,91.1,78.65,946.2,34.55254853,26552,15772
ADILABAD,Rabi       ,Urad,12.7746274,25.64431172,12.43811556,6.621764586,69.5,90.9,80.2,951.4,34.78751643,1370,316
ADILABAD,Kharif     ,Urad,12.64599884,25.36800665,12.33366262,7.895880101,74.2,90.5,82.35,988.2,32.02905373,23056,15586
ADILABAD,Rabi       ,Urad,12.78793343,25.00931552,12.15347827,7.765716087,49.4,86.7,68.05,561,32.99725065,1979,809
ADILABAD,Kharif     ,Urad,12.66448787,25.06016481,12.55788203,7.354595417,17.5,68.7,43.1,464.4,29.28271992,19024,11471
ADILABAD,Rabi       ,Urad,12.6761303,25.91342502,12.34542079,6.951933681,43.6,97.2,70.4,443.6,28.65420463,1452,1053
ADILABAD,Kharif     ,Urad,12.40853681,25.99626561,12.32528538,7.367492707,11.2,42.7,26.95,739.2,32.24628449,17504,9907
ADILABAD,Rabi       ,Urad,12.87553576,25.7066238,12.35703215,6.645277476,12.4,50.3,31.35,441,34.84055091,826,609
ADILABAD,Kharif     ,Urad,12.15334384,25.01047738,12.19717959,7.336183006,27.1,62.2,44.65,437.4,29.3820712,17831,5456
ADILABAD,Rabi       ,Urad,12.81205769,25.58143411,12.20431075,6.437275313,36.7,81,58.85,763.4,30.43285297,1107,1049
ADILABAD,Kharif     ,Urad,12.17937237,25.09939796,12.46699881,6.49936575,17,76.4,46.7,457.9,32.82322706,17000,8000
ADILABAD,Rabi       ,Urad,12.63475989,25.26345323,12.16901167,6.433642165,27.8,72,49.9,448.6,34.3114214,3000,3000
ADILABAD,Kharif     ,Urad,12.34133972,25.07635645,12.15223961,7.647373683,40,62.7,51.35,516.8,33.98972938,13833,12062
ADILABAD,Rabi       ,Urad,12.21603501,25.78519364,12.1718911,6.573448779,66.8,99.9,83.35,453,32.53172859,1344,903
ADILABAD,Kharif     ,Urad,12.41180099,25.72712182,12.52511376,7.431363983,89.8,99.9,94.85,394.6,31.99200091,10069,3413
ADILABAD,Rabi       ,Urad,12.79688271,25.30624925,12.52492798,7.42069535,72.3,98.3,85.3,623.2,26.15432494,413,287
ADILABAD,Kharif     ,Urad,12.00263106,25.67710253,12.08296895,7.250489941,84.6,97.3,90.95,808,25.02645749,10993,5233
ADILABAD,Rabi       ,Urad,12.01411031,25.70884317,12.33190342,6.70567495,77.7,90.9,84.3,551.2,33.67900664,779,576
ADILABAD,Kharif     ,Urad,12.21978278,25.58875416,12.20246468,7.324352607,58.1,96.3,77.2,979.2,32.74679209,8221,5483
ADILABAD,Rabi       ,Urad,12.77056315,25.48539116,12.0310984,6.406119804,26.1,71.9,49,654.8,31.84151056,273,114
ADILABAD,Kharif     ,Urad,12.56632076,25.94702815,12.35475341,6.48060166,19.9,67.4,43.65,1093.3,30.51489081,6563,5729
ADILABAD,Rabi       ,Urad,12.1530769,25.92263332,12.04132195,7.007959009,30.5,62.8,46.65,1095.8,32.56443992,296,290
ADILABAD,Kharif     ,Urad,12.80031152,25.61495596,12.05606528,6.708961936,28.4,87.7,58.05,1000,31.36207221,3460,3045
ADILABAD,Rabi       ,Urad,12.92357707,25.62632831,12.55044416,6.515503337,18.9,51.5,35.2,1069.8,33.81309523,202,82
KARIMNAGAR,Rabi       ,Urad,12.05760427,25.55517069,12.28929284,7.107972741,42.2,71.5,56.85,1128.8,30.24130737,100,
KARIMNAGAR,Rabi       ,Urad,12.54070218,25.58862461,12.33299824,6.968948614,44.3,89.5,66.9,937.4,27.66430838,116,39
KARIMNAGAR,Kharif     ,Urad,12.64819134,25.4058098,12.20245079,6.913624643,49.4,79.9,64.65,661.8,27.45635133,12,4
KARIMNAGAR,Rabi       ,Urad,12.1762549,25.73992267,12.45179989,7.665496784,60.7,86.2,73.45,947.6,30.47754053,51,27
KARIMNAGAR,Kharif     ,Urad,12.70489053,25.35627902,12.22252739,6.940451317,54.6,88.6,71.6,852.8,29.97938707,178,78
KARIMNAGAR,Rabi       ,Urad,12.38366944,25.12351297,12.01846872,6.583081553,35.7,90.8,63.25,642,25.76536532,931,158
KARIMNAGAR,Kharif     ,Urad,12.91586979,25.21066813,12.24040758,6.544365442,31.8,74.6,53.2,992.6,31.71046729,10,5
KARIMNAGAR,Rabi       ,Urad,12.88809545,25.98083897,12.56375073,7.327898407,20.6,66.9,43.75,814.2,27.95996557,1941,448
KARIMNAGAR,Kharif     ,Urad,12.92669241,25.66213322,12.3577043,6.587829856,22.2,55.5,38.85,968.8,28.1116355,20,14
KARIMNAGAR,Rabi       ,Urad,12.01153646,25.96382709,12.46711724,6.47348018,31,61.9,46.45,986.6,29.34934604,961,393
KARIMNAGAR,Kharif     ,Urad,12.19880241,25.2297691,12.08139402,7.056008025,25.1,61.9,43.5,1058.8,32.06204698,19,9
KARIMNAGAR,Rabi       ,Urad,12.57654989,25.23556682,12.44917922,7.206426428,10.8,47.4,29.1,1585.8,34.44240566,576,418
KARIMNAGAR,Rabi       ,Urad,12.3878993,25.34275611,12.12925358,6.890994536,64.4,99.9,82.15,938.4,34.69116254,492,363
KARIMNAGAR,Rabi       ,Urad,12.31146713,25.61062199,12.34812867,7.355635367,63.2,96.9,80.05,492,30.80410332,514,487
KARIMNAGAR,Rabi       ,Urad,12.40233684,25.22477698,12.59688782,6.403446478,82.4,83,82.7,871.8,27.3177954,153,103
KARIMNAGAR,Rabi       ,Urad,12.56706219,25.24917153,12.48419893,7.864543434,56.2,97.6,76.9,700.6,26.53401373,487,338
KARIMNAGAR,Kharif     ,Urad,12.4518761,25.21581843,12.39759696,7.152663802,19.3,61.5,40.4,1094.8,32.15717182,152,94
KARIMNAGAR,Rabi       ,Urad,12.02703525,25.17430064,12.25018109,7.265728992,20.2,70.6,45.4,554.8,29.97759443,1286,952
KARIMNAGAR,Kharif     ,Urad,12.1831597,25.70737963,12.51489068,7.48754699,43.5,90.7,67.1,1527.6,26.26286743,144,101
KARIMNAGAR,Rabi       ,Urad,12.93951376,25.33846111,12.43573487,6.802626166,18.3,61.1,39.7,664.4,28.60569622,3046,1267
KARIMNAGAR,Kharif     ,Urad,12.78731037,25.75193372,12.44172284,7.388510519,15.9,51.1,33.5,899.8,31.24130656,101,83
KARIMNAGAR,Rabi       ,Urad,12.14170458,25.07267879,12.48132869,7.412157136,29.3,83.9,56.6,1183.4,25.01658392,4468,4379
KARIMNAGAR,Kharif     ,Urad,12.0677027,25.6836608,12.52853983,6.498259439,15,73.3,44.15,715.8,31.73851543,68,45
KARIMNAGAR,Rabi       ,Urad,12.72578696,25.92260884,12.01329789,7.7644822,17.7,52.9,35.3,469.2,29.89861713,2315,940
KHAMMAM,Kharif     ,Urad,12.90538086,25.64435215,12.43231045,7.206087171,31.1,72.7,51.9,560.8,25.863545,900,300
KHAMMAM,Rabi       ,Urad,12.15629541,25.45823191,12.12787509,6.514181468,34.1,62.1,48.1,766.6,33.58774453,6300,3300
KHAMMAM,Kharif     ,Urad,12.62159287,25.60707597,12.06163189,7.093562996,74.2,98.3,86.25,227.2,31.63340782,500,200
KHAMMAM,Rabi       ,Urad,12.0597916,25.94369926,12.26294804,6.90280393,84.5,98.3,91.4,538,28.68781717,3300,1800
KHAMMAM,Kharif     ,Urad,12.79042192,25.14177518,12.30490012,7.478271374,85.4,98.3,91.85,404.4,28.78185573,522,311
KHAMMAM,Rabi       ,Urad,12.59595661,25.40645647,12.18543473,7.254483088,72.3,98.3,85.3,554,31.24432443,3386,1754
KHAMMAM,Kharif     ,Urad,12.08456371,25.11644624,12.34925381,6.790699763,70.9,99.4,85.15,610.2,32.56319579,516,184
KHAMMAM,Rabi       ,Urad,12.39989137,25.18390733,12.01595889,6.58982833,55.2,99.9,77.55,665.8,32.20723437,6048,4627
KHAMMAM,Kharif     ,Urad,12.74525375,25.7741444,12.46882499,7.591039167,55.1,96.3,75.7,951.4,26.54259093,594,260
KHAMMAM,Rabi       ,Urad,12.33971687,25.71376864,12.5469601,7.524803894,42,97.2,69.6,210,27.99374481,7240,1231
KHAMMAM,Kharif     ,Urad,12.44313392,25.49028044,12.42082665,7.065032588,39.8,97.2,68.5,796.4,32.2585348,843,422
KHAMMAM,Rabi       ,Urad,12.73394564,25.32534933,12.54380463,6.70092426,39.2,97.2,68.2,429.8,30.02965031,5025,1161
KHAMMAM,Kharif     ,Urad,12.34355075,25.37257423,12.47043518,6.925307406,29.5,97,63.25,290.2,33.77519937,816,587
KHAMMAM,Rabi       ,Urad,12.94745128,25.78804353,12.18395456,7.871806738,38.2,97.1,67.65,589.8,30.34327249,7250,2965
KHAMMAM,Kharif     ,Urad,12.30608285,25.22983064,12.58260557,6.884059617,41.8,94.9,68.35,593.4,27.07864464,405,185
KHAMMAM,Rabi       ,Urad,12.59990259,25.18840178,12.35994454,6.819532686,83.7,98.6,91.15,373.8,33.18254586,3829,2719
KHAMMAM,Kharif     ,Urad,12.1818685,25.39809222,12.28139329,7.054256051,72.2,97.6,84.9,421.4,34.80818753,1250,560
